Order ID,Client Order ID,Instrument,Side,Exec Status,Quantity,Price,Reason
980,aa992,Orchid,Sell,fill ,100,906,
1274,aa1286,Orchid,Buy ,fill ,100,923,
1251,aa1263,Orchid,Sell,pfill,100,923,
1275,aa1287,Orchid,Sell,fill ,100,938,
1274,aa1286,Orchid,Buy ,fill ,100,938,
1276,aa1288,Tulip,Buy ,pfill,100,644,
1260,aa1272,Tulip,Sell,fill ,100,644,
1276,aa1288,Tulip,Buy ,pfill,100,863,
1269,aa1281,Tulip,Sell,fill ,100,863,
1276,aa1288,Tulip,Buy ,fill ,100,863,
1269,,,Sell,fill ,100,863,
1277,aa1289,Tulip,Buy ,New  ,300,468,
1278,aa1290,Lavender,Buy ,New  ,300,898,
1279,aa1291,Orchid,Sell,New  ,100,705,
1280,aa1292,Tulip,Sell,pfill,100,924,
1276,aa1288,Tulip,Buy ,fill ,100,924,
1280,aa1292,Tulip,Sell,fill ,100,502,
1240,aa1252,Tulip,Buy ,fill ,100,502,
1280,aa1292,Tulip,Sell,fill ,100,397,
1228,aa1240,Tulip,Buy ,pfill,100,397,
1280,aa1292,Tulip,Sell,fill ,100,304,
1039,aa1051,Tulip,Buy ,fill ,100,304,
1280,aa1292,Tulip,Sell,fill ,100,258,
1198,aa1210,Tulip,Buy ,fill ,100,258,
1281,aa1293,Tulip,Buy ,pfill,100,187,
1280,aa1292,Tulip,Sell,fill ,100,187,
1282,aa1294,Tulip,Sell,pfill,100,397,
1228,aa1240,Tulip,Buy ,fill ,100,397,
1282,aa1294,Tulip,Sell,pfill,100,304,
1039,aa1051,Tulip,Buy ,fill ,100,304,
1282,aa1294,Tulip,Sell,fill ,100,258,
1198,aa1210,Tulip,Buy ,fill ,100,258,
1284,aa1296,Tulip,Buy ,pfill,100,30,
1282,aa1294,Tulip,Sell,fill ,100,30,
1285,aa1297,Lavender,Buy ,New  ,100,19,
1287,aa1299,Rose,Sell,New  ,200,688,
1289,aa1301,Lavender,Sell,fill ,200,1000,
1231,aa1243,Lavender,Buy ,pfill,200,1000,
1289,aa1301,Lavender,Sell,fill ,200,925,
1245,aa1257,Lavender,Buy ,fill ,200,925,
1291,aa1303,Rose,Buy ,fill ,100,88,
1270,aa1282,Rose,Sell,fill ,100,88,
1291,aa1303,Rose,Buy ,fill ,100,688,
1287,aa1299,Rose,Sell,pfill,100,688,
1291,aa1303,Rose,Buy ,fill ,100,882,
1247,aa1259,Rose,Sell,pfill,100,882,
1291,aa1303,Rose,Buy ,fill ,100,892,
1264,aa1276,Rose,Sell,fill ,100,892,
1291,aa1303,Rose,Buy ,fill ,100,959,
706,aa718,Rose,Sell,fill ,100,959,
1292,aa1304,Tulip,Sell,pfill,100,645,
1284,aa1296,Tulip,Buy ,fill ,100,645,
1293,aa1305,Tulip,Buy ,fill ,100,300,
1292,aa1304,Tulip,Sell,fill ,100,300,
1293,aa1305,Tulip,Buy ,fill ,100,858,
1290,aa1302,Tulip,Sell,fill ,100,858,
1293,aa1305,Tulip,Buy ,fill ,100,858,
1290,,,Sell,fill ,100,858,
1294,aa1306,Orchid,Sell,pfill,100,263,
1283,aa1295,Orchid,Buy ,fill ,100,263,
1295,aa1307,Lotus,Buy ,fill ,200,757,
1097,aa1109,Lotus,Sell,fill ,200,757,
1295,aa1307,Lotus,Buy ,pfill,100,783,
1092,aa1104,Lotus,Sell,fill ,100,783,
1296,aa1308,Lotus,Sell,pfill,100,845,
1295,aa1307,Lotus,Buy ,fill ,100,845,
1297,aa1309,Orchid,Sell,New  ,200,359,
1298,aa1310,Tulip,Buy ,New  ,300,119,
1299,aa1311,Lotus,Sell,pfill,100,567,
1286,aa1298,Lotus,Buy ,fill ,100,567,
1300,aa1312,Lotus,Buy ,pfill,100,84,
1299,aa1311,Lotus,Sell,fill ,100,84,
1300,aa1312,Lotus,Buy ,fill ,100,783,
1092,aa1104,Lotus,Sell,fill ,100,783,
1301,aa1313,Orchid,Buy ,pfill,100,74,
1294,aa1306,Orchid,Sell,fill ,100,74,
1301,aa1313,Orchid,Buy ,pfill,100,705,
1279,aa1291,Orchid,Sell,fill ,100,705,
1301,aa1313,Orchid,Buy ,fill ,100,861,
755,aa767,Orchid,Sell,fill ,100,861,
1301,aa1313,Orchid,Buy ,fill ,100,882,
1032,aa1044,Orchid,Sell,pfill,100,882,
1301,aa1313,Orchid,Buy ,fill ,100,889,
1072,aa1084,Orchid,Sell,fill ,100,889,
1301,aa1313,Orchid,Buy ,fill ,100,912,
988,aa1000,Orchid,Sell,fill ,100,912,
1301,aa1313,Orchid,Buy ,fill ,100,943,
877,aa889,Orchid,Sell,pfill,100,943,
1301,aa1313,Orchid,Buy ,fill ,100,955,
1055,aa1067,Orchid,Sell,fill ,100,955,
1303,aa1315,Orchid,Sell,pfill,100,982,
1301,aa1313,Orchid,Buy ,fill ,100,982,
1304,aa1316,Orchid,Sell,New  ,200,72,
1305,aa1317,Orchid,Sell,New  ,100,383,
1306,aa1318,Lavender,Buy ,fill ,200,895,
1289,aa1301,Lavender,Sell,fill ,200,895,
1306,aa1318,Lavender,Buy ,fill ,200,950,
1302,aa1314,Lavender,Sell,fill ,200,950,
1307,aa1319,Lavender,Sell,pfill,200,999,
1306,aa1318,Lavender,Buy ,fill ,200,999,
1307,aa1319,Lavender,Sell,fill ,100,658,
1272,aa1284,Lavender,Buy ,fill ,100,658,
1307,aa1319,Lavender,Sell,fill ,100,376,
1241,aa1253,Lavender,Buy ,pfill,100,376,
1307,aa1319,Lavender,Sell,fill ,100,283,
1230,aa1242,Lavender,Buy ,fill ,100,283,
1308,aa1320,Tulip,Buy ,New  ,300,799,
1309,aa1321,Tulip,Buy ,New  ,200,538,
1310,aa1322,Lotus,Sell,pfill,100,848,
1300,aa1312,Lotus,Buy ,fill ,100,848,
1311,aa1323,Orchid,Buy ,fill ,100,72,
1304,aa1316,Orchid,Sell,pfill,100,72,
1311,aa1323,Orchid,Buy ,fill ,100,383,
1305,aa1317,Orchid,Sell,fill ,100,383,
1312,aa1324,Tulip,Buy ,New  ,300,387,
1313,aa1325,Orchid,Sell,pfill,100,422,
1311,aa1323,Orchid,Buy ,fill ,100,422,
1315,aa1327,Orchid,Sell,New  ,100,777,
1316,aa1328,Lotus,Sell,New  ,300,362,
1317,aa1329,Tulip,Sell,pfill,100,929,
1293,aa1305,Tulip,Buy ,fill ,100,929,
1318,aa1330,Tulip,Buy ,fill ,100,551,
1317,aa1329,Tulip,Sell,pfill,100,551,
1319,aa1331,Orchid,Buy ,pfill,100,181,
1313,aa1325,Orchid,Sell,fill ,100,181,
1320,aa1332,Lotus,Sell,New  ,300,537,
1321,aa1333,Orchid,Sell,fill ,200,465,
1319,aa1331,Orchid,Buy ,fill ,200,465,
1324,aa1336,Lavender,Buy ,pfill,100,256,
1307,aa1319,Lavender,Sell,fill ,100,256,
1325,aa1337,Orchid,Sell,New  ,300,7,
1326,aa1338,Orchid,Sell,New  ,100,168,
1327,aa1339,Lavender,Buy ,New  ,300,458,
1329,aa1341,Orchid,Sell,New  ,200,261,
1330,aa1342,Lavender,Buy ,New  ,200,7,
1331,aa1343,Lavender,Sell,pfill,200,930,
1324,aa1336,Lavender,Buy ,fill ,200,930,
1332,aa1344,Tulip,Buy ,pfill,100,551,
1317,aa1329,Tulip,Sell,fill ,100,551,
1334,aa1346,Lotus,Buy ,pfill,100,272,
1310,aa1322,Lotus,Sell,fill ,100,272,
1334,aa1346,Lotus,Buy ,fill ,200,537,
1320,aa1332,Lotus,Sell,pfill,200,537,
1334,aa1346,Lotus,Buy ,pfill,100,711,
1323,aa1335,Lotus,Sell,fill ,100,711,
1334,aa1346,Lotus,Buy ,fill ,100,899,
1000,aa1012,Lotus,Sell,fill ,100,899,
1336,aa1348,Orchid,Sell,New  ,200,75,
1337,aa1349,Tulip,Buy ,New  ,100,324,
1339,aa1351,Orchid,Buy ,fill ,200,7,
1325,aa1337,Orchid,Sell,pfill,200,7,
1339,aa1351,Orchid,Buy ,fill ,200,53,
1321,aa1333,Orchid,Sell,fill ,200,53,
1339,aa1351,Orchid,Buy ,pfill,100,168,
1326,aa1338,Orchid,Sell,fill ,100,168,
1339,aa1351,Orchid,Buy ,fill ,100,777,
1315,aa1327,Orchid,Sell,fill ,100,777,
1339,aa1351,Orchid,Buy ,fill ,100,882,
1032,aa1044,Orchid,Sell,fill ,100,882,
1339,aa1351,Orchid,Buy ,fill ,100,906,
980,aa992,Orchid,Sell,fill ,100,906,
1340,aa1352,Lotus,Sell,fill ,100,899,
1334,aa1346,Lotus,Buy ,fill ,100,899,
1341,aa1353,Tulip,Sell,fill ,100,873,
1332,aa1344,Tulip,Buy ,pfill,100,873,
1341,aa1353,Tulip,Sell,fill ,100,769,
1318,aa1330,Tulip,Buy ,fill ,100,769,
1341,aa1353,Tulip,Sell,fill ,100,387,
1312,aa1324,Tulip,Buy ,pfill,100,387,
1341,aa1353,Tulip,Sell,fill ,100,324,
1337,aa1349,Tulip,Buy ,fill ,100,324,
1341,aa1353,Tulip,Sell,fill ,100,113,
1328,aa1340,Tulip,Buy ,pfill,100,113,
1342,aa1354,Tulip,Buy ,fill ,100,43,
1341,aa1353,Tulip,Sell,fill ,100,43,
1344,aa1356,Orchid,Sell,pfill,100,918,
1339,aa1351,Orchid,Buy ,fill ,100,918,
1348,aa1360,Orchid,Sell,New  ,100,233,
1351,aa1363,Orchid,Sell,New  ,300,526,
1353,aa1365,Lavender,Sell,fill ,200,570,
1333,aa1345,Lavender,Buy ,pfill,200,570,
1353,aa1365,Lavender,Sell,fill ,200,560,
1352,aa1364,Lavender,Buy ,fill ,200,560,
1353,aa1365,Lavender,Sell,fill ,200,458,
1327,aa1339,Lavender,Buy ,pfill,200,458,
1353,aa1365,Lavender,Sell,fill ,200,418,
1249,aa1261,Lavender,Buy ,fill ,200,418,
1354,aa1366,Lavender,Sell,fill ,100,542,
1346,aa1358,Lavender,Buy ,fill ,100,542,
1354,aa1366,Lavender,Sell,fill ,100,418,
1249,aa1261,Lavender,Buy ,pfill,100,418,
1354,aa1366,Lavender,Sell,fill ,100,376,
1241,aa1253,Lavender,Buy ,pfill,100,376,
1354,aa1366,Lavender,Sell,fill ,100,283,
1230,aa1242,Lavender,Buy ,fill ,100,283,
1354,aa1366,Lavender,Sell,fill ,100,137,
780,aa792,Lavender,Buy ,fill ,100,137,
1354,aa1366,Lavender,Sell,fill ,100,131,
860,aa872,Lavender,Buy ,pfill,100,131,
1354,aa1366,Lavender,Sell,fill ,100,112,
865,aa877,Lavender,Buy ,fill ,100,112,
1354,aa1366,Lavender,Sell,fill ,100,68,
920,aa932,Lavender,Buy ,pfill,100,68,
1354,aa1366,Lavender,Sell,fill ,100,60,
1091,aa1103,Lavender,Buy ,pfill,100,60,
1355,aa1367,Lavender,Buy ,pfill,100,49,
1354,aa1366,Lavender,Sell,fill ,100,49,
1356,aa1368,Rose,Sell,fill ,100,975,
1291,aa1303,Rose,Buy ,fill ,100,975,
1356,aa1368,Rose,Sell,fill ,100,375,
1314,aa1326,Rose,Buy ,fill ,100,375,
1356,aa1368,Rose,Sell,fill ,100,375,
1314,,,Buy ,fill ,100,375,
1357,aa1369,Orchid,Sell,New  ,200,64,
1358,aa1370,Lotus,Sell,fill ,200,519,
1335,aa1347,Lotus,Buy ,fill ,200,519,
1359,aa1371,Lavender,Sell,fill ,100,918,
1355,aa1367,Lavender,Buy ,pfill,100,918,
1359,aa1371,Lavender,Sell,fill ,100,283,
1230,aa1242,Lavender,Buy ,fill ,100,283,
1359,aa1371,Lavender,Sell,fill ,100,137,
780,aa792,Lavender,Buy ,fill ,100,137,
1359,aa1371,Lavender,Sell,fill ,100,131,
860,aa872,Lavender,Buy ,pfill,100,131,
1359,aa1371,Lavender,Sell,fill ,100,112,
865,aa877,Lavender,Buy ,fill ,100,112,
1359,aa1371,Lavender,Sell,fill ,100,68,
920,aa932,Lavender,Buy ,fill ,100,68,
1360,aa1372,Lotus,Sell,New  ,300,522,
1362,aa1374,Orchid,Buy ,pfill,200,64,
1357,aa1369,Orchid,Sell,fill ,200,64,
1364,aa1376,Lavender,Buy ,pfill,100,31,
1359,aa1371,Lavender,Sell,fill ,100,31,
1365,aa1377,Rose,Sell,New  ,300,223,
1369,aa1381,Rose,Sell,fill ,200,189,
1367,aa1379,Rose,Buy ,fill ,200,189,
1370,aa1382,Lavender,Buy ,New  ,300,852,
1371,aa1383,Tulip,Sell,fill ,100,597,
1350,aa1362,Tulip,Buy ,fill ,100,597,
1371,aa1383,Tulip,Sell,fill ,100,387,
1312,aa1324,Tulip,Buy ,pfill,100,387,
1373,aa1385,Tulip,Sell,pfill,100,403,
1342,aa1354,Tulip,Buy ,fill ,100,403,
1373,aa1385,Tulip,Sell,pfill,100,324,
1337,aa1349,Tulip,Buy ,fill ,100,324,
1374,aa1386,Lavender,Sell,fill ,300,852,
1370,aa1382,Lavender,Buy ,fill ,300,852,
1375,aa1387,Orchid,Buy ,pfill,100,233,
1348,aa1360,Orchid,Sell,fill ,100,233,
1376,aa1388,Tulip,Buy ,fill ,100,286,
1373,aa1385,Tulip,Sell,fill ,100,286,
1379,aa1391,Rose,Sell,New  ,100,533,
1380,aa1392,Orchid,Buy ,pfill,100,370,
1366,aa1378,Orchid,Sell,fill ,100,370,
1380,aa1392,Orchid,Buy ,fill ,200,606,
1344,aa1356,Orchid,Sell,fill ,200,606,
1381,aa1393,Rose,Sell,New  ,100,837,
1382,aa1394,Tulip,Sell,fill ,100,587,
1376,aa1388,Tulip,Buy ,fill ,100,587,
1386,aa1398,Orchid,Sell,fill ,200,627,
1380,aa1392,Orchid,Buy ,fill ,200,627,
1387,aa1399,Lavender,Buy ,fill ,100,620,
1374,aa1386,Lavender,Sell,pfill,100,620,
1389,aa1401,Rose,Buy ,pfill,200,22,
1369,aa1381,Rose,Sell,fill ,200,22,
1389,aa1401,Rose,Buy ,fill ,100,533,
1379,aa1391,Rose,Sell,fill ,100,533,
1390,aa1402,Rose,Sell,pfill,100,952,
1389,aa1401,Rose,Buy ,fill ,100,952,
1391,aa1403,Lotus,Sell,fill ,100,78,
1377,aa1389,Lotus,Buy ,pfill,100,78,
1392,aa1404,Rose,Sell,New  ,100,512,
1393,aa1405,Lavender,Buy ,fill ,200,620,
1374,aa1386,Lavender,Sell,fill ,200,620,
1396,aa1408,Rose,Buy ,pfill,100,399,
1390,aa1402,Rose,Sell,fill ,100,399,
1397,aa1409,Lotus,Buy ,pfill,100,70,
1391,aa1403,Lotus,Sell,fill ,100,70,
1398,aa1410,Tulip,Buy ,pfill,100,514,
1382,aa1394,Tulip,Sell,fill ,100,514,
1399,aa1411,Lotus,Buy ,fill ,200,225,
1395,aa1407,Lotus,Sell,pfill,200,225,
1399,aa1411,Lotus,Buy ,fill ,200,411,
1388,aa1400,Lotus,Sell,fill ,200,411,
1399,aa1411,Lotus,Buy ,fill ,200,522,
1360,aa1372,Lotus,Sell,pfill,200,522,
1403,aa1415,Rose,Buy ,pfill,100,512,
1392,aa1404,Rose,Sell,fill ,100,512,
1409,aa1421,Lotus,Buy ,fill ,100,411,
1388,aa1400,Lotus,Sell,pfill,100,411,
1409,aa1421,Lotus,Buy ,fill ,100,460,
1358,aa1370,Lotus,Sell,pfill,100,460,
1409,aa1421,Lotus,Buy ,fill ,100,522,
1360,aa1372,Lotus,Sell,fill ,100,522,
1409,aa1421,Lotus,Buy ,fill ,100,837,
1340,aa1352,Lotus,Sell,fill ,100,837,
1409,aa1421,Lotus,Buy ,fill ,100,957,
1212,aa1224,Lotus,Sell,fill ,100,957,
1409,aa1421,Lotus,Buy ,fill ,100,957,
1212,,,Sell,fill ,100,957,
1409,aa1421,Lotus,Buy ,fill ,100,957,
1212,,,Sell,fill ,100,957,
1410,aa1422,Orchid,Sell,pfill,200,347,
1383,aa1395,Orchid,Buy ,fill ,200,347,
1411,aa1423,Lavender,Sell,pfill,200,765,
1400,aa1412,Lavender,Buy ,fill ,200,765,
1411,aa1423,Lavender,Sell,fill ,100,285,
1406,aa1418,Lavender,Buy ,pfill,100,285,
1412,aa1424,Rose,Sell,fill ,200,642,
1403,aa1415,Rose,Buy ,fill ,200,642,
1413,aa1425,Orchid,Sell,pfill,100,235,
1362,aa1374,Orchid,Buy ,fill ,100,235,
1417,aa1429,Lavender,Buy ,fill ,100,158,
1411,aa1423,Lavender,Sell,fill ,100,158,
1421,aa1433,Lotus,Sell,pfill,100,985,
1409,aa1421,Lotus,Buy ,fill ,100,985,
1422,aa1434,Orchid,Sell,fill ,200,88,
1420,aa1432,Orchid,Buy ,fill ,200,88,
1427,aa1439,Lotus,Buy ,pfill,100,734,
1421,aa1433,Lotus,Sell,fill ,100,734,
1428,aa1440,Rose,Buy ,fill ,100,564,
1412,aa1424,Rose,Sell,pfill,100,564,
1428,aa1440,Rose,Buy ,fill ,100,837,
1381,aa1393,Rose,Sell,fill ,100,837,
1429,aa1441,Orchid,Buy ,fill ,100,60,
1422,aa1434,Orchid,Sell,pfill,100,60,
1429,aa1441,Orchid,Buy ,fill ,100,323,
1410,aa1422,Orchid,Sell,fill ,100,323,
1429,aa1441,Orchid,Buy ,fill ,100,576,
1418,aa1430,Orchid,Sell,pfill,100,576,
1430,aa1442,Rose,Sell,pfill,100,884,
1428,aa1440,Rose,Buy ,fill ,100,884,
1431,aa1443,Orchid,Sell,pfill,100,664,
1429,aa1441,Orchid,Buy ,fill ,100,664,
1436,aa1448,Tulip,Sell,fill ,100,701,
1398,aa1410,Tulip,Buy ,fill ,100,701,
1437,aa1449,Lavender,Buy ,fill ,200,490,
1432,aa1444,Lavender,Sell,fill ,200,490,
1438,aa1450,Lavender,Sell,pfill,200,854,
1437,aa1449,Lavender,Buy ,fill ,200,854,
1445,aa1457,Lotus,Sell,fill ,100,902,
1427,aa1439,Lotus,Buy ,fill ,100,902,
1445,aa1457,Lotus,Sell,fill ,100,559,
1426,aa1438,Lotus,Buy ,pfill,100,559,
1446,aa1458,Lotus,Sell,fill ,200,726,
1439,aa1451,Lotus,Buy ,pfill,200,726,
1446,aa1458,Lotus,Sell,pfill,100,559,
1426,aa1438,Lotus,Buy ,fill ,100,559,
1456,aa1468,Lotus,Buy ,fill ,100,265,
1446,aa1458,Lotus,Sell,fill ,100,265,
1457,aa1469,Lotus,Sell,fill ,100,693,
1456,aa1468,Lotus,Buy ,fill ,100,693,
1458,aa1470,Tulip,Buy ,pfill,100,329,
1436,aa1448,Tulip,Sell,fill ,100,329,
1459,aa1471,Orchid,Buy ,pfill,100,323,
1410,aa1422,Orchid,Sell,fill ,100,323,
1461,aa1473,Orchid,Buy ,fill ,100,439,
1386,aa1398,Orchid,Sell,pfill,100,439,
1461,aa1473,Orchid,Buy ,fill ,100,567,
1455,aa1467,Orchid,Sell,pfill,100,567,
1461,aa1473,Orchid,Buy ,fill ,100,576,
1418,aa1430,Orchid,Sell,pfill,100,576,
1461,aa1473,Orchid,Buy ,fill ,100,587,
1431,aa1443,Orchid,Sell,fill ,100,587,
1461,aa1473,Orchid,Buy ,fill ,100,777,
1315,aa1327,Orchid,Sell,fill ,100,777,
1462,aa1474,Tulip,Sell,fill ,100,535,
1458,aa1470,Tulip,Buy ,fill ,100,535,
1464,aa1476,Orchid,Buy ,fill ,100,576,
1418,aa1430,Orchid,Sell,fill ,100,576,
1464,aa1476,Orchid,Buy ,fill ,100,768,
1451,aa1463,Orchid,Sell,pfill,100,768,
1464,aa1476,Orchid,Buy ,fill ,100,777,
1315,aa1327,Orchid,Sell,fill ,100,777,
1464,aa1476,Orchid,Buy ,fill ,100,882,
1032,aa1044,Orchid,Sell,fill ,100,882,
1464,aa1476,Orchid,Buy ,fill ,100,906,
980,aa992,Orchid,Sell,fill ,100,906,
1464,aa1476,Orchid,Buy ,fill ,100,923,
1251,aa1263,Orchid,Sell,pfill,100,923,
1464,aa1476,Orchid,Buy ,fill ,100,943,
877,aa889,Orchid,Sell,pfill,100,943,
1464,aa1476,Orchid,Buy ,fill ,100,955,
1055,aa1067,Orchid,Sell,fill ,100,955,
1465,aa1477,Lavender,Sell,pfill,100,740,
1460,aa1472,Lavender,Buy ,fill ,100,740,
1465,aa1477,Lavender,Sell,fill ,200,593,
1449,aa1461,Lavender,Buy ,pfill,200,593,
1467,aa1479,Orchid,Sell,pfill,100,985,
1464,aa1476,Orchid,Buy ,fill ,100,985,
1473,aa1485,Lotus,Sell,fill ,100,407,
1440,aa1452,Lotus,Buy ,fill ,100,407,
1474,aa1486,Lavender,Sell,fill ,100,667,
1442,aa1454,Lavender,Buy ,pfill,100,667,
1474,aa1486,Lavender,Sell,fill ,100,593,
1449,aa1461,Lavender,Buy ,fill ,100,593,
1474,aa1486,Lavender,Sell,fill ,100,414,
1466,aa1478,Lavender,Buy ,pfill,100,414,
1475,aa1487,Lotus,Buy ,fill ,100,336,
1473,aa1485,Lotus,Sell,fill ,100,336,
1476,aa1488,Lavender,Sell,fill ,100,593,
1449,aa1461,Lavender,Buy ,fill ,100,593,
1478,aa1490,Tulip,Sell,fill ,200,320,
1472,aa1484,Tulip,Buy ,pfill,200,320,
1478,aa1490,Tulip,Sell,pfill,100,210,
1419,aa1431,Tulip,Buy ,fill ,100,210,
1478,aa1490,Tulip,Sell,fill ,100,113,
1328,aa1340,Tulip,Buy ,fill ,100,113,
1480,aa1492,Lotus,Sell,fill ,100,833,
1475,aa1487,Lotus,Buy ,fill ,100,833,
1482,aa1494,Tulip,Buy ,pfill,100,85,
1478,aa1490,Tulip,Sell,fill ,100,85,
1482,aa1494,Tulip,Buy ,fill ,200,773,
1471,aa1483,Tulip,Sell,pfill,200,773,
1482,aa1494,Tulip,Buy ,fill ,200,898,
1441,aa1453,Tulip,Sell,pfill,200,898,
1484,aa1496,Tulip,Sell,pfill,200,913,
1482,aa1494,Tulip,Buy ,fill ,200,913,
1487,aa1499,Lavender,Buy ,fill ,100,471,
1476,aa1488,Lavender,Sell,fill ,100,471,
1489,aa1501,Lotus,Sell,fill ,100,614,
1488,aa1500,Lotus,Buy ,pfill,100,614,
1492,aa1504,Orchid,Sell,fill ,200,860,
1470,aa1482,Orchid,Buy ,pfill,200,860,
1492,aa1504,Orchid,Sell,pfill,100,772,
1481,aa1493,Orchid,Buy ,fill ,100,772,
1493,aa1505,Orchid,Buy ,pfill,100,585,
1492,aa1504,Orchid,Sell,fill ,100,585,
1493,aa1505,Orchid,Buy ,pfill,100,906,
980,aa992,Orchid,Sell,fill ,100,906,
1493,aa1505,Orchid,Buy ,fill ,100,923,
1251,aa1263,Orchid,Sell,fill ,100,923,
1493,aa1505,Orchid,Buy ,fill ,100,943,
877,aa889,Orchid,Sell,fill ,100,943,
1494,aa1506,Orchid,Sell,fill ,100,967,
1493,aa1505,Orchid,Buy ,fill ,100,967,
1495,aa1507,Orchid,Sell,New  ,100,782,
1496,aa1508,Rose,Sell,pfill,100,543,
1469,aa1481,Rose,Buy ,fill ,100,543,
1496,aa1508,Rose,Sell,fill ,200,493,
1396,aa1408,Rose,Buy ,fill ,200,493,
1497,aa1509,Lavender,Sell,fill ,100,881,
1487,aa1499,Lavender,Buy ,fill ,100,881,
1498,aa1510,Orchid,Sell,New  ,300,477,
1499,aa1511,Orchid,Buy ,fill ,200,477,
1498,aa1510,Orchid,Sell,pfill,200,477,
1499,aa1511,Orchid,Buy ,pfill,100,550,
1494,aa1506,Orchid,Sell,fill ,100,550,
1499,aa1511,Orchid,Buy ,fill ,100,935,
1467,aa1479,Orchid,Sell,fill ,100,935,
1499,aa1511,Orchid,Buy ,fill ,100,955,
1055,aa1067,Orchid,Sell,fill ,100,955,
1501,aa1513,Tulip,Sell,fill ,100,510,
1483,aa1495,Tulip,Buy ,pfill,100,510,
1502,aa1514,Rose,Buy ,fill ,200,434,
1496,aa1508,Rose,Sell,fill ,200,434,
1506,aa1518,Orchid,Sell,fill ,100,979,
1499,aa1511,Orchid,Buy ,fill ,100,979,
1511,aa1523,Lotus,Sell,pfill,100,614,
1488,aa1500,Lotus,Buy ,fill ,100,614,
1516,aa1528,Lotus,Buy ,pfill,200,166,
1511,aa1523,Lotus,Sell,fill ,200,166,
1516,aa1528,Lotus,Buy ,fill ,100,404,
1489,aa1501,Lotus,Sell,fill ,100,404,
1519,aa1531,Tulip,Buy ,fill ,100,254,
1501,aa1513,Tulip,Sell,fill ,100,254,
1519,aa1531,Tulip,Buy ,fill ,100,618,
1513,aa1525,Tulip,Sell,pfill,100,618,
1526,aa1538,Lavender,Sell,fill ,200,594,
1490,aa1502,Lavender,Buy ,fill ,200,594,
1526,aa1538,Lavender,Sell,fill ,200,414,
1466,aa1478,Lavender,Buy ,fill ,200,414,
1528,aa1540,Tulip,Sell,pfill,100,657,
1519,aa1531,Tulip,Buy ,fill ,100,657,
1531,aa1543,Orchid,Sell,fill ,100,127,
1514,aa1526,Orchid,Buy ,pfill,100,127,
1534,aa1546,Lavender,Buy ,fill ,100,319,
1526,aa1538,Lavender,Sell,pfill,100,319,
1537,aa1549,Orchid,Buy ,fill ,100,113,
1531,aa1543,Orchid,Sell,fill ,100,113,
1537,aa1549,Orchid,Buy ,fill ,100,593,
1529,aa1541,Orchid,Sell,pfill,100,593,
1537,aa1549,Orchid,Buy ,fill ,100,718,
1530,aa1542,Orchid,Sell,pfill,100,718,
1537,aa1549,Orchid,Buy ,fill ,100,813,
1506,aa1518,Orchid,Sell,fill ,100,813,
1537,aa1549,Orchid,Buy ,fill ,100,955,
1055,aa1067,Orchid,Sell,fill ,100,955,
1538,aa1550,Orchid,Buy ,fill ,200,718,
1530,aa1542,Orchid,Sell,fill ,200,718,
1540,aa1552,Lotus,Buy ,fill ,100,404,
1489,aa1501,Lotus,Sell,fill ,100,404,
1541,aa1553,Lavender,Buy ,fill ,100,319,
1526,aa1538,Lavender,Sell,fill ,100,319,
1544,aa1556,Lotus,Buy ,fill ,200,576,
1524,aa1536,Lotus,Sell,pfill,200,576,
1544,aa1556,Lotus,Buy ,pfill,100,706,
1522,aa1534,Lotus,Sell,fill ,100,706,
1544,aa1556,Lotus,Buy ,fill ,100,914,
1510,aa1522,Lotus,Sell,fill ,100,914,
1544,aa1556,Lotus,Buy ,fill ,100,914,
1510,,,Sell,fill ,100,914,
1545,aa1557,Orchid,Sell,fill ,200,938,
1538,aa1550,Orchid,Buy ,fill ,200,938,
1547,aa1559,Lotus,Sell,pfill,100,948,
1544,aa1556,Lotus,Buy ,fill ,100,948,
1547,aa1559,Lotus,Sell,fill ,100,47,
1486,aa1498,Lotus,Buy ,pfill,100,47,
1550,aa1562,Tulip,Buy ,pfill,100,470,
1528,aa1540,Tulip,Sell,fill ,100,470,
1550,aa1562,Tulip,Buy ,fill ,100,602,
1504,aa1516,Tulip,Sell,fill ,100,602,
1550,aa1562,Tulip,Buy ,fill ,100,679,
1515,aa1527,Tulip,Sell,pfill,100,679,
1550,aa1562,Tulip,Buy ,fill ,100,773,
1471,aa1483,Tulip,Sell,fill ,100,773,
1550,aa1562,Tulip,Buy ,fill ,100,902,
1484,aa1496,Tulip,Sell,fill ,100,902,
1554,aa1566,Tulip,Sell,pfill,100,954,
1550,aa1562,Tulip,Buy ,fill ,100,954,
1556,aa1568,Lotus,Buy ,fill ,100,24,
1547,aa1559,Lotus,Sell,fill ,100,24,
1557,aa1569,Lotus,Sell,fill ,100,457,
1556,aa1568,Lotus,Buy ,fill ,100,457,
1562,aa1574,Rose,Sell,pfill,100,685,
1543,aa1555,Rose,Buy ,fill ,100,685,
1562,aa1574,Rose,Sell,fill ,100,460,
1453,aa1465,Rose,Buy ,pfill,100,460,
1562,aa1574,Rose,Sell,fill ,100,360,
1525,aa1537,Rose,Buy ,pfill,100,360,
1562,aa1574,Rose,Sell,fill ,100,356,
1491,aa1503,Rose,Buy ,pfill,100,356,
